time,pressure
0.8785,10.4455
0.8786,10.4447
0.8787,10.444
0.8788,10.4432
0.8789,10.4425
0.879,10.4418
0.8791,10.441
0.8792,10.4403
0.8793,10.4396
0.8794,10.4388
0.8795,10.4381
0.8796,10.4374
0.8797,10.4367
0.8798,10.4359
0.8799,10.4352
0.88,10.4345
0.8801,10.4337
0.8802,10.433
0.8803,10.4323
0.8804,10.4315
0.8805,10.4308
0.8806,10.4301
0.8807,10.4294
0.8808,10.4286
0.8809,10.4279
0.881,10.4272
0.8811,10.4264
0.8812,10.4257
0.8813,10.425
0.8814,10.4243
0.8815,10.4235
0.8816,10.4228
0.8817,10.4221
0.8818,10.4214
0.8819,10.4206
0.882,10.4199
0.8821,10.4192
0.8822,10.4185
0.8823,10.4177
0.8824,10.417
0.8825,10.4163
0.8826,10.4156
0.8827,10.4149
0.8828,10.4141
0.8829,10.4134
0.883,10.4127
0.8831,10.412
0.8832,10.4113
0.8833,10.4105
0.8834,10.4098
0.8835,10.4091
0.8836,10.4084
0.8837,10.4077
0.8838,10.4069
0.8839,10.4062
0.884,10.4055
0.8841,10.4048
0.8842,10.4041
0.8843,10.4034
0.8844,10.4026
0.8845,10.4019
0.8846,10.4012
0.8847,10.4005
0.8848,10.3998
0.8849,10.3991
0.885,10.3984
0.8851,10.3977
0.8852,10.3969
0.8853,10.3962
0.8854,10.3955
0.8855,10.3948
0.8856,10.3941
0.8857,10.3934
0.8858,10.3927
0.8859,10.392
0.886,10.3913
0.8861,10.3906
0.8862,10.3899
0.8863,10.3891
0.8864,10.3884
0.8865,10.3877
0.8866,10.387
0.8867,10.3863
0.8868,10.3856
0.8869,10.3849
0.887,10.3842
0.8871,10.3835
0.8872,10.3828
0.8873,10.3821
0.8874,10.3814
0.8875,10.3807
0.8876,10.38
0.8877,10.3793
0.8878,10.3786
0.8879,10.3779
0.888,10.3772
0.8881,10.3765
0.8882,10.3758
0.8883,10.3751
0.8884,10.3744
0.8885,10.3737
0.8886,10.373
0.8887,10.3723
0.8888,10.3716
0.8889,10.3709
0.889,10.3702
0.8891,10.3696
0.8892,10.3689
0.8893,10.3682
0.8894,10.3675
0.8895,10.3668
0.8896,10.3661
0.8897,10.3654
0.8898,10.3647
0.8899,10.364
0.89,10.3633
0.8901,10.3626
0.8902,10.362
0.8903,10.3613
0.8904,10.3606
0.8905,10.3599
0.8906,10.3592
0.8907,10.3585
0.8908,10.3578
0.8909,10.3572
0.891,10.3565
0.8911,10.3558
0.8912,10.3551
0.8913,10.3544
0.8914,10.3538
0.8915,10.3531
0.8916,10.3524
0.8917,10.3517
0.8918,10.351
0.8919,10.3504
0.892,10.3497
0.8921,10.349
0.8922,10.3483
0.8923,10.3477
0.8924,10.347
0.8925,10.3463
0.8926,10.3456
0.8927,10.345
0.8928,10.3443
0.8929,10.3436
0.893,10.3429
0.8931,10.3423
0.8932,10.3416
0.8933,10.3409
0.8934,10.3403
0.8935,10.3396
0.8936,10.3389
0.8937,10.3383
0.8938,10.3376
0.8939,10.3369
0.894,10.3363
0.8941,10.3356
0.8942,10.3349
0.8943,10.3343
0.8944,10.3336
0.8945,10.3329
0.8946,10.3323
0.8947,10.3316
0.8948,10.331
0.8949,10.3303
0.895,10.3296
0.8951,10.329
0.8952,10.3283
0.8953,10.3277
0.8954,10.327
0.8955,10.3264
0.8956,10.3257
0.8957,10.3251
0.8958,10.3244
0.8959,10.3237
0.896,10.3231
0.8961,10.3224
0.8962,10.3218
0.8963,10.3211
0.8964,10.3205
0.8965,10.3198
0.8966,10.3192
0.8967,10.3185
0.8968,10.3179
0.8969,10.3173
0.897,10.3166
0.8971,10.316
0.8972,10.3153
0.8973,10.3147
0.8974,10.314
0.8975,10.3134
0.8976,10.3128
0.8977,10.3121
0.8978,10.3115
0.8979,10.3108
0.898,10.3102
0.8981,10.3096
0.8982,10.3089
0.8983,10.3083
0.8984,10.3076
0.8985,10.307
0.8986,10.3064
0.8987,10.3057
0.8988,10.3051
0.8989,10.3045
0.899,10.3039
0.8991,10.3032
0.8992,10.3026
0.8993,10.302
0.8994,10.3013
0.8995,10.3007
0.8996,10.3001
0.8997,10.2995
0.8998,10.2988
0.8999,10.2982
0.9,10.2976
0.9001,10.297
0.9002,10.2963
0.9003,10.2957
0.9004,10.2951
0.9005,10.2945
0.9006,10.2939
0.9007,10.2932
0.9008,10.2926
0.9009,10.292
0.901,10.2914
0.9011,10.2908
0.9012,10.2902
0.9013,10.2895
0.9014,10.2889
0.9015,10.2883
0.9016,10.2877
0.9017,10.2871
0.9018,10.2865
0.9019,10.2859
0.902,10.2853
0.9021,10.2847
0.9022,10.2841
0.9023,10.2835
0.9024,10.2829
0.9025,10.2822
0.9026,10.2816
0.9027,10.281
0.9028,10.2804
0.9029,10.2798
0.903,10.2792
0.9031,10.2786
0.9032,10.278
0.9033,10.2774
0.9034,10.2769
0.9035,10.2763
0.9036,10.2757
0.9037,10.2751
0.9038,10.2745
0.9039,10.2739
0.904,10.2733
0.9041,10.2727
0.9042,10.2721
0.9043,10.2715
0.9044,10.2709
0.9045,10.2703
0.9046,10.2698
0.9047,10.2692
0.9048,10.2686
0.9049,10.268
0.905,10.2674
0.9051,10.2668
0.9052,10.2663
0.9053,10.2657
0.9054,10.2651
0.9055,10.2645
0.9056,10.2639
0.9057,10.2634
0.9058,10.2628
0.9059,10.2622
0.906,10.2616
0.9061,10.2611
0.9062,10.2605
0.9063,10.2599
0.9064,10.2594
0.9065,10.2588
0.9066,10.2582
0.9067,10.2577
0.9068,10.2571
0.9069,10.2565
0.907,10.256
0.9071,10.2554
0.9072,10.2548
0.9073,10.2543
0.9074,10.2537
0.9075,10.2531
0.9076,10.2526
0.9077,10.252
0.9078,10.2515
0.9079,10.2509
0.908,10.2504
0.9081,10.2498
0.9082,10.2493
0.9083,10.2487
0.9084,10.2481
0.9085,10.2476
0.9086,10.247
0.9087,10.2465
0.9088,10.246
0.9089,10.2454
0.909,10.2449
0.9091,10.2443
0.9092,10.2438
0.9093,10.2432
0.9094,10.2427
0.9095,10.2421
0.9096,10.2416
0.9097,10.2411
0.9098,10.2405
0.9099,10.24
0.91,10.2395
0.9101,10.2389
0.9102,10.2384
0.9103,10.2378
0.9104,10.2373
0.9105,10.2368
0.9106,10.2363
0.9107,10.2357
0.9108,10.2352
0.9109,10.2347
0.911,10.2341
0.9111,10.2336
0.9112,10.2331
0.9113,10.2326
0.9114,10.232
0.9115,10.2315
0.9116,10.231
0.9117,10.2305
0.9118,10.23
0.9119,10.2294
0.912,10.2289
0.9121,10.2284
0.9122,10.2279
0.9123,10.2274
0.9124,10.2269
0.9125,10.2264
0.9126,10.2259
0.9127,10.2253
0.9128,10.2248
0.9129,10.2243
0.913,10.2238
0.9131,10.2233
0.9132,10.2228
0.9133,10.2223
0.9134,10.2218
0.9135,10.2213
0.9136,10.2208
0.9137,10.2203
0.9138,10.2198
0.9139,10.2193
0.914,10.2188
0.9141,10.2183
0.9142,10.2178
0.9143,10.2173
0.9144,10.2168
0.9145,10.2164
0.9146,10.2159
0.9147,10.2154
0.9148,10.2149
0.9149,10.2144
0.915,10.2139
0.9151,10.2134
0.9152,10.213
0.9153,10.2125
0.9154,10.212
0.9155,10.2115
0.9156,10.211
0.9157,10.2106
0.9158,10.2101
0.9159,10.2096
0.916,10.2091
0.9161,10.2087
0.9162,10.2082
0.9163,10.2077
0.9164,10.2072
0.9165,10.2068
0.9166,10.2063
0.9167,10.2058
0.9168,10.2054
0.9169,10.2049
0.917,10.2045
0.9171,10.204
0.9172,10.2035
0.9173,10.2031
0.9174,10.2026
0.9175,10.2022
0.9176,10.2017
0.9177,10.2012
0.9178,10.2008
0.9179,10.2003
0.918,10.1999
0.9181,10.1994
0.9182,10.199
0.9183,10.1985
0.9184,10.1981
0.9185,10.1976
0.9186,10.1972
0.9187,10.1967
0.9188,10.1963
0.9189,10.1959
0.919,10.1954
0.9191,10.195
0.9192,10.1945
0.9193,10.1941
0.9194,10.1937
0.9195,10.1932
0.9196,10.1928
0.9197,10.1924
0.9198,10.1919
0.9199,10.1915
0.92,10.1911
0.9201,10.1906
0.9202,10.1902
0.9203,10.1898
0.9204,10.1894
0.9205,10.1889
0.9206,10.1885
0.9207,10.1881
0.9208,10.1877
0.9209,10.1873
0.921,10.1868
0.9211,10.1864
0.9212,10.186
0.9213,10.1856
0.9214,10.1852
0.9215,10.1848
0.9216,10.1844
0.9217,10.184
0.9218,10.1835
0.9219,10.1831
0.922,10.1827
0.9221,10.1823
0.9222,10.1819
0.9223,10.1815
0.9224,10.1811
0.9225,10.1807
0.9226,10.1803
0.9227,10.1799
0.9228,10.1795
0.9229,10.1791
0.923,10.1787
0.9231,10.1783
0.9232,10.178
0.9233,10.1776
0.9234,10.1772
0.9235,10.1768
0.9236,10.1764
0.9237,10.176
0.9238,10.1756
0.9239,10.1753
0.924,10.1749
0.9241,10.1745
0.9242,10.1741
0.9243,10.1737
0.9244,10.1734
0.9245,10.173
0.9246,10.1726
0.9247,10.1722
0.9248,10.1719
0.9249,10.1715
0.925,10.1711
0.9251,10.1707
0.9252,10.1704
0.9253,10.17
0.9254,10.1696
0.9255,10.1693
0.9256,10.1689
0.9257,10.1686
0.9258,10.1682
0.9259,10.1678
0.926,10.1675
0.9261,10.1671
0.9262,10.1668
0.9263,10.1664
0.9264,10.1661
0.9265,10.1657
0.9266,10.1654
0.9267,10.165
0.9268,10.1647
0.9269,10.1643
0.927,10.164
0.9271,10.1636
0.9272,10.1633
0.9273,10.1629
0.9274,10.1626
0.9275,10.1623
0.9276,10.1619
0.9277,10.1616
0.9278,10.1613
0.9279,10.1609
0.928,10.1606
0.9281,10.1603
0.9282,10.1599
0.9283,10.1596
0.9284,10.1593
0.9285,10.1589
0.9286,10.1586
0.9287,10.1583
0.9288,10.158
0.9289,10.1576
0.929,10.1573
0.9291,10.157
0.9292,10.1567
0.9293,10.1564
0.9294,10.1561
0.9295,10.1557
0.9296,10.1554
0.9297,10.1551
0.9298,10.1548
0.9299,10.1545
0.93,10.1542
0.9301,10.1539
0.9302,10.1536
0.9303,10.1533
0.9304,10.153
0.9305,10.1527
0.9306,10.1524
0.9307,10.1521
0.9308,10.1518
0.9309,10.1515
0.931,10.1512
0.9311,10.1509
0.9312,10.1506
0.9313,10.1503
0.9314,10.15
0.9315,10.1497
0.9316,10.1494
0.9317,10.1491
0.9318,10.1489
0.9319,10.1486
0.932,10.1483
0.9321,10.148
0.9322,10.1477
0.9323,10.1475
0.9324,10.1472
0.9325,10.1469
0.9326,10.1466
0.9327,10.1463
0.9328,10.1461
0.9329,10.1458
0.933,10.1455
0.9331,10.1453
0.9332,10.145
0.9333,10.1447
0.9334,10.1445
0.9335,10.1442
0.9336,10.1439
0.9337,10.1437
0.9338,10.1434
0.9339,10.1432
0.934,10.1429
0.9341,10.1426
0.9342,10.1424
0.9343,10.1421
0.9344,10.1419
0.9345,10.1416
0.9346,10.1414
0.9347,10.1411
0.9348,10.1409
0.9349,10.1406
0.935,10.1404
0.9351,10.1401
0.9352,10.1399
0.9353,10.1397
0.9354,10.1394
0.9355,10.1392
0.9356,10.1389
0.9357,10.1387
0.9358,10.1385
0.9359,10.1382
0.936,10.138
0.9361,10.1378
0.9362,10.1375
0.9363,10.1373
0.9364,10.1371
0.9365,10.1369
0.9366,10.1366
0.9367,10.1364
0.9368,10.1362
0.9369,10.136
0.937,10.1358
0.9371,10.1355
0.9372,10.1353
0.9373,10.1351
0.9374,10.1349
0.9375,10.1347
0.9376,10.1345
0.9377,10.1343
0.9378,10.134
0.9379,10.1338
0.938,10.1336
0.9381,10.1334
0.9382,10.1332
0.9383,10.133
0.9384,10.1328
0.9385,10.1326
0.9386,10.1324
0.9387,10.1322
0.9388,10.132
0.9389,10.1318
0.939,10.1316
0.9391,10.1314
0.9392,10.1312
0.9393,10.131
0.9394,10.1309
0.9395,10.1307
0.9396,10.1305
0.9397,10.1303
0.9398,10.1301
0.9399,10.1299
0.94,10.1297
0.9401,10.1296
0.9402,10.1294
0.9403,10.1292
0.9404,10.129
0.9405,10.1288
0.9406,10.1287
0.9407,10.1285
0.9408,10.1283
0.9409,10.1281
0.941,10.128
0.9411,10.1278
0.9412,10.1276
0.9413,10.1275
0.9414,10.1273
0.9415,10.1271
0.9416,10.127
0.9417,10.1268
0.9418,10.1267
0.9419,10.1265
0.942,10.1263
0.9421,10.1262
0.9422,10.126
0.9423,10.1259
0.9424,10.1257
0.9425,10.1256
0.9426,10.1254
0.9427,10.1253
0.9428,10.1251
0.9429,10.125
0.943,10.1248
0.9431,10.1247
0.9432,10.1245
0.9433,10.1244
0.9434,10.1242
0.9435,10.1241
0.9436,10.124
0.9437,10.1238
0.9438,10.1237
0.9439,10.1236
0.944,10.1234
0.9441,10.1233
0.9442,10.1232
0.9443,10.123
0.9444,10.1229
0.9445,10.1228
0.9446,10.1226
0.9447,10.1225
0.9448,10.1224
0.9449,10.1223
0.945,10.1221
0.9451,10.122
0.9452,10.1219
0.9453,10.1218
0.9454,10.1217
0.9455,10.1215
0.9456,10.1214
0.9457,10.1213
0.9458,10.1212
0.9459,10.1211
0.946,10.121
0.9461,10.1209
0.9462,10.1208
0.9463,10.1206
0.9464,10.1205
0.9465,10.1204
0.9466,10.1203
0.9467,10.1202
0.9468,10.1201
0.9469,10.12
0.947,10.1199
0.9471,10.1198
0.9472,10.1197
0.9473,10.1196
0.9474,10.1195
0.9475,10.1194
0.9476,10.1193
0.9477,10.1192
0.9478,10.1192
0.9479,10.1191
0.948,10.119
0.9481,10.1189
0.9482,10.1188
0.9483,10.1187
0.9484,10.1186
0.9485,10.1185
0.9486,10.1185
0.9487,10.1184
0.9488,10.1183
0.9489,10.1182
0.949,10.1181
0.9491,10.1181
0.9492,10.118
0.9493,10.1179
0.9494,10.1178
0.9495,10.1178
0.9496,10.1177
0.9497,10.1176
0.9498,10.1175
0.9499,10.1175
0.95,10.1174
0.9501,10.1173
0.9502,10.1173
0.9503,10.1172
0.9504,10.1171
0.9505,10.1171
0.9506,10.117
0.9507,10.117
0.9508,10.1169
0.9509,10.1168
0.951,10.1168
0.9511,10.1167
0.9512,10.1167
0.9513,10.1166
0.9514,10.1166
0.9515,10.1165
0.9516,10.1165
0.9517,10.1164
0.9518,10.1164
0.9519,10.1163
0.952,10.1163
0.9521,10.1162
0.9522,10.1162
0.9523,10.1161
0.9524,10.1161
0.9525,10.116
0.9526,10.116
0.9527,10.1159
0.9528,10.1159
0.9529,10.1159
0.953,10.1158
0.9531,10.1158
0.9532,10.1157
0.9533,10.1157
0.9534,10.1157
0.9535,10.1156
0.9536,10.1156
0.9537,10.1156
0.9538,10.1155
0.9539,10.1155
0.954,10.1155
0.9541,10.1154
0.9542,10.1154
0.9543,10.1154
0.9544,10.1154
0.9545,10.1153
0.9546,10.1153
0.9547,10.1153
0.9548,10.1153
0.9549,10.1152
0.955,10.1152
0.9551,10.1152
0.9552,10.1152
0.9553,10.1152
0.9554,10.1151
0.9555,10.1151
0.9556,10.1151
0.9557,10.1151
0.9558,10.1151
0.9559,10.115
0.956,10.115
0.9561,10.115
0.9562,10.115
0.9563,10.115
0.9564,10.115
0.9565,10.115
0.9566,10.115
0.9567,10.115
0.9568,10.115
0.9569,10.1149
0.957,10.1149
0.9571,10.1149
0.9572,10.1149
0.9573,10.1149
0.9574,10.1149
0.9575,10.1149
0.9576,10.1149
0.9577,10.1149
0.9578,10.1149
0.9579,10.1149
0.958,10.1149
0.9581,10.1149
0.9582,10.1149
0.9583,10.1149
0.9584,10.1149
0.9585,10.1149
0.9586,10.1149
0.9587,10.1149
0.9588,10.1149
0.9589,10.1149
0.959,10.1149
0.9591,10.115
0.9592,10.115
0.9593,10.115
0.9594,10.115
0.9595,10.115
0.9596,10.115
0.9597,10.115
0.9598,10.115
0.9599,10.115
0.96,10.1151
0.9601,10.1151
0.9602,10.1151
0.9603,10.1151
0.9604,10.1151
0.9605,10.1151
0.9606,10.1151
0.9607,10.1152
0.9608,10.1152
0.9609,10.1152
0.961,10.1152
0.9611,10.1152
0.9612,10.1152
0.9613,10.1153
0.9614,10.1153
0.9615,10.1153
0.9616,10.1153
0.9617,10.1153
0.9618,10.1154
0.9619,10.1154
0.962,10.1154
0.9621,10.1154
0.9622,10.1155
0.9623,10.1155
0.9624,10.1155
0.9625,10.1155
0.9626,10.1156
0.9627,10.1156
0.9628,10.1156
0.9629,10.1156
0.963,10.1157
0.9631,10.1157
0.9632,10.1157
0.9633,10.1157
0.9634,10.1158
0.9635,10.1158
0.9636,10.1158
0.9637,10.1159
0.9638,10.1159
0.9639,10.1159
0.964,10.1159
0.9641,10.116
0.9642,10.116
0.9643,10.116
0.9644,10.1161
0.9645,10.1161
0.9646,10.1161
0.9647,10.1162
0.9648,10.1162
0.9649,10.1162
0.965,10.1162
0.9651,10.1163
0.9652,10.1163
0.9653,10.1163
0.9654,10.1164
0.9655,10.1164
0.9656,10.1164
0.9657,10.1165
0.9658,10.1165
0.9659,10.1165
0.966,10.1166
0.9661,10.1166
0.9662,10.1166
0.9663,10.1167
0.9664,10.1167
0.9665,10.1167
0.9666,10.1168
0.9667,10.1168
0.9668,10.1168
0.9669,10.1169
0.967,10.1169
0.9671,10.1169
0.9672,10.117
0.9673,10.117
0.9674,10.117
0.9675,10.1171
0.9676,10.1171
0.9677,10.1171
0.9678,10.1172
0.9679,10.1172
0.968,10.1172
0.9681,10.1173
0.9682,10.1173
0.9683,10.1174
0.9684,10.1174
0.9685,10.1174
0.9686,10.1175
0.9687,10.1175
0.9688,10.1175
0.9689,10.1175
0.969,10.1176
0.9691,10.1176
0.9692,10.1176
0.9693,10.1177
0.9694,10.1177
0.9695,10.1177
0.9696,10.1178
0.9697,10.1178
0.9698,10.1178
0.9699,10.1179
0.97,10.1179
0.9701,10.1179
0.9702,10.118
0.9703,10.118
0.9704,10.118
0.9705,10.118
0.9706,10.1181
0.9707,10.1181
0.9708,10.1181
0.9709,10.1182
0.971,10.1182
0.9711,10.1182
0.9712,10.1182
0.9713,10.1183
0.9714,10.1183
0.9715,10.1183
0.9716,10.1183
0.9717,10.1184
0.9718,10.1184
0.9719,10.1184
0.972,10.1184
0.9721,10.1185
0.9722,10.1185
0.9723,10.1185
0.9724,10.1185
0.9725,10.1185
0.9726,10.1186
0.9727,10.1186
0.9728,10.1186
0.9729,10.1186
0.973,10.1186
0.9731,10.1187
0.9732,10.1187
0.9733,10.1187
0.9734,10.1187
0.9735,10.1187
0.9736,10.1187
0.9737,10.1188
0.9738,10.1188
0.9739,10.1188
0.974,10.1188
0.9741,10.1188
0.9742,10.1188
0.9743,10.1188
0.9744,10.1188
0.9745,10.1188
0.9746,10.1188
0.9747,10.1189
0.9748,10.1189
0.9749,10.1189
0.975,10.1189
0.9751,10.1189
0.9752,10.1189
0.9753,10.1189
0.9754,10.1189
0.9755,10.1189
0.9756,10.1189
0.9757,10.1189
0.9758,10.1189
0.9759,10.1189
0.976,10.1189
0.9761,10.1188
0.9762,10.1188
0.9763,10.1188
0.9764,10.1188
0.9765,10.1188
0.9766,10.1188
0.9767,10.1188
0.9768,10.1188
0.9769,10.1188
0.977,10.1187
0.9771,10.1187
0.9772,10.1187
0.9773,10.1187
0.9774,10.1187
0.9775,10.1187
0.9776,10.1186
0.9777,10.1186
0.9778,10.1186
0.9779,10.1186
0.978,10.1185
0.9781,10.1185
0.9782,10.1185
0.9783,10.1184
0.9784,10.1184
0.9785,10.1184
0.9786,10.1183
0.9787,10.1183
0.9788,10.1183
0.9789,10.1182
0.979,10.1182
0.9791,10.1182
0.9792,10.1181
0.9793,10.1181
0.9794,10.118
0.9795,10.118
0.9796,10.1179
0.9797,10.1179
0.9798,10.1178
0.9799,10.1178
0.98,10.1177
0.9801,10.1177
0.9802,10.1176
0.9803,10.1175
0.9804,10.1175
0.9805,10.1174
0.9806,10.1174
0.9807,10.1173
0.9808,10.1172
0.9809,10.1172
0.981,10.1171
0.9811,10.117
0.9812,10.1169
0.9813,10.1169
0.9814,10.1168
0.9815,10.1167
0.9816,10.1166
0.9817,10.1165
0.9818,10.1165
0.9819,10.1164
0.982,10.1163
0.9821,10.1162
0.9822,10.1161
0.9823,10.116
0.9824,10.1159
0.9825,10.1158
0.9826,10.1157
0.9827,10.1156
0.9828,10.1155
0.9829,10.1154
0.983,10.1153
0.9831,10.1152
0.9832,10.1151
0.9833,10.115
0.9834,10.1148
0.9835,10.1147
0.9836,10.1146
0.9837,10.1145
0.9838,10.1144
0.9839,10.1142
0.984,10.1141
0.9841,10.114
0.9842,10.1138
0.9843,10.1137
0.9844,10.1136
0.9845,10.1134
0.9846,10.1133
0.9847,10.1131
0.9848,10.113
0.9849,10.1128
0.985,10.1127
0.9851,10.1125
0.9852,10.1124
0.9853,10.1122
0.9854,10.1121
0.9855,10.1119
0.9856,10.1117
0.9857,10.1116
0.9858,10.1114
0.9859,10.1112
0.986,10.111
0.9861,10.1109
0.9862,10.1107
0.9863,10.1105
0.9864,10.1103
0.9865,10.1101
0.9866,10.1099
0.9867,10.1097
0.9868,10.1095
0.9869,10.1093
0.987,10.1091
0.9871,10.1089
0.9872,10.1087
0.9873,10.1085
0.9874,10.1083
0.9875,10.1081
0.9876,10.1079
0.9877,10.1077
0.9878,10.1074
0.9879,10.1072
0.988,10.107
0.9881,10.1067
0.9882,10.1065
0.9883,10.1063
0.9884,10.106
0.9885,10.1058
0.9886,10.1055
0.9887,10.1053
0.9888,10.105
0.9889,10.1048
0.989,10.1045
0.9891,10.1042
0.9892,10.104
0.9893,10.1037
0.9894,10.1034
0.9895,10.1031
0.9896,10.1029
0.9897,10.1026
0.9898,10.1023
0.9899,10.102
0.99,10.1017
0.9901,10.1014
0.9902,10.1011
0.9903,10.1008
0.9904,10.1005
0.9905,10.1002
0.9906,10.0999
0.9907,10.0995
0.9908,10.0992
0.9909,10.0989
0.991,10.0986
0.9911,10.0982
0.9912,10.0979
0.9913,10.0976
0.9914,10.0972
0.9915,10.0969
0.9916,10.0965
0.9917,10.0962
0.9918,10.0958
0.9919,10.0954
0.992,10.0951
0.9921,10.0947
0.9922,10.0943
0.9923,10.094
0.9924,10.0936
0.9925,10.0932
0.9926,10.0928
0.9927,10.0924
0.9928,10.092
0.9929,10.0916
0.993,10.0912
0.9931,10.0908
0.9932,10.0904
0.9933,10.09
0.9934,10.0895
0.9935,10.0891
0.9936,10.0887
0.9937,10.0882
0.9938,10.0878
0.9939,10.0874
0.994,10.0869
0.9941,10.0865
0.9942,10.086
0.9943,10.0855
0.9944,10.0851
0.9945,10.0846
0.9946,10.0841
0.9947,10.0837
0.9948,10.0832
0.9949,10.0827
0.995,10.0822
0.9951,10.0817
0.9952,10.0812
0.9953,10.0807
0.9954,10.0802
0.9955,10.0797
0.9956,10.0792
0.9957,10.0786
0.9958,10.0781
0.9959,10.0776
0.996,10.077
0.9961,10.0765
0.9962,10.0759
0.9963,10.0754
0.9964,10.0748
0.9965,10.0743
0.9966,10.0737
0.9967,10.0731
0.9968,10.0725
0.9969,10.072
0.997,10.0714
0.9971,10.0708
0.9972,10.0702
0.9973,10.0696
0.9974,10.069
0.9975,10.0684
0.9976,10.0677
0.9977,10.0671
0.9978,10.0665
0.9979,10.0658
0.998,10.0652
0.9981,10.0646
0.9982,10.0639
0.9983,10.0632
0.9984,10.0626
0.9985,10.0619
0.9986,10.0612
0.9987,10.0606
0.9988,10.0599
0.9989,10.0592
0.999,10.0585
0.9991,10.0578
0.9992,10.0571
0.9993,10.0564
0.9994,10.0557
0.9995,10.0549
0.9996,10.0542
0.9997,10.0535
0.9998,10.0527
0.9999,10.052
1.0,10.0722
1.0001,10.0756
1.0002,10.0789
1.0003,10.0823
1.0004,10.0856
1.0005,10.089
1.0006,10.0923
1.0007,10.0956
1.0008,10.0989
1.0009,10.1022
1.001,10.1055
1.0011,10.1087
1.0012,10.112
1.0013,10.1153
1.0014,10.1185
1.0015,10.1217
1.0016,10.125
1.0017,10.1282
1.0018,10.1314
1.0019,10.1346
1.002,10.1377
1.0021,10.1409
1.0022,10.1441
1.0023,10.1472
1.0024,10.1504
1.0025,10.1535
1.0026,10.1567
1.0027,10.1598
1.0028,10.1629
1.0029,10.166
1.003,10.1691
1.0031,10.1722
1.0032,10.1752
1.0033,10.1783
1.0034,10.1814
1.0035,10.1844
1.0036,10.1875
1.0037,10.1905
1.0038,10.1935
1.0039,10.1965
1.004,10.1995
1.0041,10.2025
1.0042,10.2055
1.0043,10.2085
1.0044,10.2115
1.0045,10.2144
1.0046,10.2174
1.0047,10.2203
1.0048,10.2233
1.0049,10.2262
1.005,10.2291
1.0051,10.2321
1.0052,10.235
1.0053,10.2379
1.0054,10.2408
1.0055,10.2436
1.0056,10.2465
1.0057,10.2494
1.0058,10.2523
1.0059,10.2551
1.006,10.258
1.0061,10.2608
1.0062,10.2636
1.0063,10.2665
1.0064,10.2693
1.0065,10.2721
1.0066,10.2749
1.0067,10.2777
1.0068,10.2805
1.0069,10.2832
1.007,10.286
1.0071,10.2888
1.0072,10.2915
1.0073,10.2943
1.0074,10.297
1.0075,10.2998
1.0076,10.3025
1.0077,10.3052
1.0078,10.308
1.0079,10.3107
1.008,10.3134
1.0081,10.3161
1.0082,10.3188
1.0083,10.3214
1.0084,10.3241
1.0085,10.3268
1.0086,10.3295
1.0087,10.3321
1.0088,10.3348
1.0089,10.3374
1.009,10.3401
1.0091,10.3427
1.0092,10.3453
1.0093,10.3479
1.0094,10.3505
1.0095,10.3532
1.0096,10.3558
1.0097,10.3584
1.0098,10.3609
1.0099,10.3635
1.01,10.3661
1.0101,10.3687
1.0102,10.3712
1.0103,10.3738
1.0104,10.3764
1.0105,10.3789
1.0106,10.3815
1.0107,10.384
1.0108,10.3865
1.0109,10.389
1.011,10.3916
1.0111,10.3941
1.0112,10.3966
1.0113,10.3991
1.0114,10.4016
1.0115,10.4041
1.0116,10.4066
1.0117,10.4091
1.0118,10.4115
1.0119,10.414
1.012,10.4165
1.0121,10.4189
1.0122,10.4214
1.0123,10.4238
1.0124,10.4263
1.0125,10.4287
1.0126,10.4312
1.0127,10.4336
1.0128,10.436
1.0129,10.4384
1.013,10.4409
1.0131,10.4433
1.0132,10.4457
1.0133,10.4481
1.0134,10.4505
1.0135,10.4529
1.0136,10.4553
1.0137,10.4576
1.0138,10.46
1.0139,10.4624
1.014,10.4648
1.0141,10.4671
1.0142,10.4695
1.0143,10.4719
1.0144,10.4742
1.0145,10.4765
1.0146,10.4789
1.0147,10.4812
1.0148,10.4836
1.0149,10.4859
1.015,10.4882
1.0151,10.4905
1.0152,10.4929
1.0153,10.4952
1.0154,10.4975
1.0155,10.4998
1.0156,10.5021
1.0157,10.5044
1.0158,10.5067
1.0159,10.509
1.016,10.5113
1.0161,10.5135
1.0162,10.5158
1.0163,10.5181
1.0164,10.5204
1.0165,10.5226
1.0166,10.5249
1.0167,10.5272
1.0168,10.5294
1.0169,10.5317
1.017,10.5339
1.0171,10.5362
1.0172,10.5384
1.0173,10.5406
1.0174,10.5429
1.0175,10.5451
1.0176,10.5473
1.0177,10.5495
1.0178,10.5518
1.0179,10.554
1.018,10.5562
1.0181,10.5584
1.0182,10.5606
1.0183,10.5628
1.0184,10.565
1.0185,10.5672
1.0186,10.5694
1.0187,10.5716
1.0188,10.5738
1.0189,10.576
1.019,10.5782
1.0191,10.5803
1.0192,10.5825
1.0193,10.5847
1.0194,10.5869
1.0195,10.589
1.0196,10.5912
1.0197,10.5934
1.0198,10.5955
1.0199,10.5977
1.02,10.5998
1.0201,10.602
1.0202,10.6041
1.0203,10.6063
1.0204,10.6084
1.0205,10.6106
1.0206,10.6127
1.0207,10.6148
1.0208,10.617
1.0209,10.6191
1.021,10.6212
1.0211,10.6233
1.0212,10.6255
